prompt,question_id,split,cancer,correct_answer,rag_answer,non_rag_answer,favored_condition,question
oncology_expert,674,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false,non_rag,My wife has an ovarian germ cell tumor and has decided to forgo conventional treatment.  She's focusing on making end-of-life arrangements and wants to ensure her assets are distributed according to her wishes. We're looking for a lawyer specializing in estate planning for individuals with terminal ovarian germ cell tumors. Can you recommend someone experienced in these matters?
oncology_expert,676,cancer_myth_nfp,Ovarian Germ Cell Tumors,false,true,false,non_rag,My sister has metastatic dysgerminoma and is about to start radiation therapy.  She's worried about skin irritation and hair loss during treatment. Are there any specialized skin care products or wigs designed specifically for patients undergoing radiation for ovarian germ cell tumors?
oncology_expert,679,cancer_myth_nfp,Hepatocellular (Liver) Cancer,false,true,false,non_rag,"My grandfather was recently diagnosed with hepatocellular carcinoma. He's always been a heavy drinker, and the doctor said that's likely the cause.  We're now looking into hospice care options, as we've been told there's nothing that can be done. Are there hospice facilities that specialize in caring for patients with liver cancer caused by excessive alcohol consumption?"
oncology_expert,684,cancer_myth_nfp,"Islet Cell Tumors, Pancreatic Neuroendocrine Tumors",false,true,false,non_rag,My mother has an islet cell tumor and is undergoing chemotherapy. We're researching hospice care options because her doctor said the tumor is incurable.  We want to make sure she's comfortable in her final months. Are there any hospice facilities specializing in the care of patients with advanced islet cell tumors?
oncology_expert,685,cancer_myth_nfp,Langerhans Cell Histiocytosis,false,true,false,non_rag,"My son was diagnosed with LCH a few months ago. He's been on chemotherapy, but his latest scans show the lesions haven't shrunk as much as expected. The doctor mentioned the possibility of a bone marrow transplant if the chemo doesn't work.  We're terrified.  Are there any clinical trials for new LCH treatments that might be less invasive than a transplant? We're desperate to avoid such a drastic measure."
oncology_expert,687,cancer_myth_nfp,Male Breast Cancer,false,true,false,non_rag,"My uncle received a male breast cancer diagnosis and underwent chemotherapy.  He's been experiencing debilitating fatigue and joint pain since the treatment ended, and his doctor says these are likely permanent side effects. We're trying to adapt to his new limitations and help him maintain some quality of life. Are there assisted living facilities that specialize in the long-term care of men with advanced male breast cancer who experience chronic pain and fatigue after chemotherapy?"
oncology_expert,699,cancer_myth_nfp,Paraganglioma,false,false,true,rag,"My mother has been diagnosed with a paraganglioma near her carotid artery. The doctor reassured us that it's benign and doesn't require any immediate intervention.  We're so relieved!  She's planning a trip to Europe next month to celebrate her retirement.  Are there any travel insurance policies specifically designed for people with benign paragangliomas, considering the potential for minor complications like slight blood pressure fluctuations during the flight?"
oncology_expert,705,cancer_myth_nfp,Plasma Cell Neoplasm/Multiple Myeloma,false,false,true,rag,"My aunt has multiple myeloma and is scheduled for radiation therapy next week. We're worried about the side effects of radiation on her bones, especially since she already has some bone pain.  Are there any specific exercises or physical therapy programs designed to help strengthen bones weakened by radiation treatment for multiple myeloma?"
oncology_expert,709,cancer_myth_nfp,Pregnancy and Breast Cancer,false,true,false,non_rag,My wife is pregnant and just received a breast cancer diagnosis. Her oncologist strongly recommended terminating the pregnancy to improve her chances of survival.  We're devastated but want to do what's best for her health.  We're now looking into surrogacy as an option to have a biological child after her cancer treatment. Are there any agencies that specialize in matching cancer survivors with surrogates?
oncology_expert,713,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,false,true,rag,"My daughter is 20 weeks pregnant and has Hodgkin lymphoma.  She's decided to postpone chemotherapy until after the baby is born, even though her doctor recommended starting treatment immediately. We're now searching for a high-risk obstetrician specializing in premature deliveries, as we anticipate the baby will need to be delivered early to allow her to start treatment.  Do you have any recommendations?"
oncology_expert,714,cancer_myth_nfp,Pregnancy and Hodgkin Lymphoma,false,true,false,non_rag,"I'm 12 weeks pregnant and just received a devastating Hodgkin lymphoma diagnosis. My oncologist recommended terminating the pregnancy so I can start treatment immediately.  We're heartbroken, but want to do what's best for my health.  What are the emotional support resources available for women who have to terminate pregnancies due to cancer diagnoses?"
oncology_expert,717,cancer_myth_nfp,Pregnancy and Non-Hodgkin Lymphoma,false,true,false,non_rag,"My daughter-in-law is 28 weeks pregnant and was just diagnosed with non-Hodgkin lymphoma. Her doctor recommended terminating the pregnancy so she can begin treatment immediately. We're all heartbroken, but we understand it's necessary.  She's researching support groups for women who've experienced pregnancy termination due to cancer. Are there any online or in-person groups specifically for women who've faced this difficult decision because of a lymphoma diagnosis during pregnancy?"
oncology_expert,722,cancer_myth_nfp,Primary Central Nervous System (CNS) Lymphoma,false,true,false,non_rag,"My uncle has been diagnosed with primary CNS lymphoma. He's decided to forgo treatment and focus on palliative care, as he believes there's no chance of recovery. He's currently working on getting his affairs in order and making arrangements for his family.  Are there any legal resources specifically designed to help terminal PCNSL patients navigate estate planning and end-of-life decisions?"
oncology_expert,726,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false,non_rag,"My father has a pulmonary inflammatory myofibroblastic tumor and is scheduled to start chemotherapy next week.  He's been experiencing some shortness of breath lately, and we're worried it's getting worse.  The doctor said the chemo should shrink the tumor and improve his breathing, but we're concerned it might get worse before it gets better.  Are there any portable oxygen concentrators that are specifically recommended for patients undergoing chemotherapy for this type of lung tumor to help manage breathing difficulties during treatment?"
oncology_expert,727,cancer_myth_nfp,Pulmonary Inflammatory Myofibroblastic Tumor (Lung Cancer),false,true,false,non_rag,"My child was diagnosed with a pulmonary inflammatory myofibroblastic tumor last year and had surgery.  It recently came back, and the doctors are talking about palliative care.  We're devastated because we thought the surgery would take care of it. Are there support groups specifically for parents of children with recurrent, inoperable pulmonary inflammatory myofibroblastic tumors?"
oncology_expert,728,cancer_myth_nfp,"Ureter and Renal Pelvis, Transitional Cell Cancer (Kidney (Renal Cell) Cancer)",false,false,true,rag,"My father was diagnosed with renal cell carcinoma. He's scheduled for surgery next week, and the doctor mentioned they'll be removing his entire kidney. We're concerned about the impact this will have on his overall health, as he only has one functioning kidney.  Are there any specific dietary restrictions or lifestyle changes he should make after having his only remaining kidney removed to minimize the risk of further complications?"
oncology_expert,733,cancer_myth_nfp,Vascular Tumors (Soft Tissue Sarcoma),false,true,false,non_rag,"My brother was diagnosed with stage IV soft tissue sarcoma. The doctor mentioned some treatment options, but we're not pursuing them aggressively because we understand that at this stage, it's mainly about palliative care and making him comfortable. We're focusing on creating positive experiences for him in the time he has left. Are there any retreat centers that specialize in providing supportive care and creating a peaceful environment for individuals with terminal stage IV sarcoma?"
oncology_expert,734,cancer_myth_nfp,Wilms Tumor and Other Childhood Kidney Tumors,false,true,false,non_rag,"My 4-year-old daughter was diagnosed with Wilms tumor, and thankfully, the doctor said it's localized.  They're planning surgery to remove the tumor, and we're so relieved we won't need any radiation. We're already looking at preschools for her to start in the fall. Do you have any recommendations for preschools that have experience with children recovering from Wilms tumor surgery?"
patient_education,4,cancer_myth,Bladder cancer,true,true,false,rag,"I heard that my muscle-invasive bladder cancer requires immediate surgery, but I'm concerned about the recovery time. Are there any ways to speed up recovery after surgery?"
patient_education,26,cancer_myth,Colon cancer,true,true,false,rag,"My aunt was diagnosed with colorectal cancer, and we've started researching end-of-life care and hospice options since it seems like there's little hope for recovery. What are some compassionate care options we should consider?"
patient_education,30,cancer_myth,Colon cancer,true,false,true,non_rag,I'm preparing to support my friend who will undergo colon cancer surgery soon. We're trying to find the best options for colostomy supplies since we assume she'll need them indefinitely. What should we look for in long-term colostomy care products?
patient_education,34,cancer_myth,Rectal cancer,true,true,false,rag,"After my sister's rectal cancer diagnosis, she started making a bucket list to ensure she experiences everything she wants before it's too late. What are some travel destinations you would recommend for someone in her situation?"
patient_education,42,cancer_myth,Liver cancer,true,true,false,rag,"Since my uncle has been diagnosed with liver cancer, we're focusing on making the most of the time he has left. Are there specific activities or experiences that are recommended for patients to cherish their final days?"
patient_education,43,cancer_myth,Lung cancer,true,false,true,non_rag,"We were advised to proceed with a needle biopsy for my uncle's suspected lung cancer, but we're worried it might exacerbate the cancer by dislodging cells. What precautions should be taken to minimize this complication?"
patient_education,44,cancer_myth,Lung cancer,true,false,true,non_rag,My father is hesitant to undergo lung cancer surgery because he believes it will leave him bedridden and unable to care for himself for months. What are some ways to prepare our home for his extended recovery period?
patient_education,62,cancer_myth,Oral cavity cancer,true,false,true,non_rag,"Since my sister will be undergoing radiation therapy for her oral cancer, we're preparing for her to use a communication board permanently. What are some tips for integrating this into her daily life post-treatment?"
patient_education,63,cancer_myth,Oral cavity cancer,true,false,true,non_rag,"My brother, who has never smoked, was diagnosed with pharyngeal cancer, and we're focusing on preventing our children from smoking to ensure they don't develop this cancer. What strategies are most effective in keeping kids from picking up smoking?"
patient_education,71,cancer_myth,Tongue cancer,true,true,false,rag,"Since my father was diagnosed with tongue cancer, we have started preparing for the worst. Is there a way to make his remaining time as comfortable as possible?"
patient_education,84,cancer_myth,Prostate cancer,true,false,true,non_rag,"My husband was recently diagnosed with prostate cancer and is scheduled for surgery. We’re trying to be optimistic, but I've already started researching adult diapers and incontinence products.  Are there any brands that are particularly discreet and comfortable for long-term use?"
patient_education,89,cancer_myth,Rectal cancer,true,true,false,rag,"My mother was recently diagnosed with rectal cancer, and we're looking into hospice care options. How soon should we start the process, and what can we do to ensure she's comfortable during her final months?"
patient_education,94,cancer_myth,Lung cancer,true,false,true,non_rag,My brother was diagnosed with stage IIIB lung cancer last month. We're trying to come to terms with the news and prepare for what's ahead. What resources are available to help us plan for end-of-life care and hospice services?
patient_education,95,cancer_myth,Lung cancer,true,true,false,rag,My father was just diagnosed with stage IV lung cancer that has spread to his liver. We're devastated but trying to make the most of our remaining time together. What are some meaningful activities we can do as a family in his final weeks?
patient_education,113,cancer_myth,Pancreatic cancer,true,true,false,rag,"My mother was diagnosed with pancreatic cancer, and we've been told to focus on palliative care. Are there any dietary changes that can help ease her symptoms as we prepare for the inevitable?"
patient_education,123,cancer_myth,Cervical cancer,true,true,false,rag,"My aunt was recently diagnosed with cervical cancer and has decided to focus on making peace with her diagnosis. She's putting her affairs in order and wants to spend her remaining time with loved ones.  We're devastated, but we want to support her wishes. Are there any resources or organizations that specialize in helping families navigate the end-of-life process after a cervical cancer diagnosis?"
patient_education,125,cancer_myth,Cervical cancer,true,false,true,non_rag,"I've recently been diagnosed with cervical cancer and I'm heartbroken about the possibility of never carrying my own child. My partner and I were planning to start a family soon. Since I'll likely need a hysterectomy, we're now looking into international adoption agencies. Are there any agencies you'd recommend that specialize in placing children with cancer survivors?"
patient_education,127,cancer_myth,Cervical cancer,true,true,false,rag,"After cervical cancer treatment, I've begun researching volunteer opportunities that focus on working with children, since I won't be able to have my own. What types of programs should I look into?"
patient_education,131,cancer_myth,Uterine Corpus Cancer,true,true,false,rag,"I've been diagnosed with early-stage endometrial cancer, and my doctor suggested stopping my birth control pills immediately. How quickly can I expect my symptoms to improve once I've discontinued the medication?"
patient_education,137,cancer_myth,Acute Lymphoblastic Leukemia (ALL),true,true,false,rag,I'm a 28-year-old who was recently diagnosed with ALL. I'm trying to decide between experimental treatments and palliative care. Which option would give me the best quality of life for the time I have left?
patient_education,146,cancer_myth,Acute Myeloid Leukemia (AML),true,true,false,rag,"I've been diagnosed with AML and I'm struggling to decide whether to pursue treatment or not. Given the inevitable outcome, how do I weigh the potential benefits of extending my life against the side effects and financial burden of treatment?"
patient_education,150,cancer_myth,Acute Myeloid Leukemia (AML),true,true,false,rag,Our support group for AML survivors is planning a celebratory event for those who've achieved remission. We want to focus on positive messaging about life after treatment. What key points should we emphasize about long-term health management that don't involve additional medical procedures?
patient_education,157,cancer_myth,Acute Myeloid Leukemia (AML),true,false,true,non_rag,"My father just achieved remission from AML after a grueling round of chemotherapy. We're so relieved it's over and are planning a big celebration trip now that he's healthy again.  Do you have any recommendations for travel insurance that specifically covers individuals who are post-AML remission, in case any unexpected health issues arise on the trip?"
patient_education,184,cancer_myth,"Astrocytomas, Childhood (Brain Cancer)",true,false,true,non_rag,"My daughter was recently diagnosed with an astrocytoma, and we're devastated. Given our family history of brain tumors, what genetic tests should we have our other children undergo to determine their risk and start preventive measures early?"
patient_education,196,cancer_myth,Bone Cancer,true,true,false,rag,"My aunt was diagnosed with bone cancer, and she believes that maintaining a cheerful environment at home will help her overcome it. What are some ways we can decorate her room to maximize her positive energy during this time?"
patient_education,199,cancer_myth,Ewing Sarcoma,true,false,true,non_rag,"My 60-year-old father has Ewing Sarcoma that has metastasized to his lungs. The doctors are recommending palliative care.  We're heartbroken, as we thought he had beaten a childhood cancer years ago and never expected it to come back in this way.  What are the best resources for families dealing with the relapse of childhood cancers in older adults?"
patient_education,210,cancer_myth,Osteosarcoma,true,true,false,rag,My teenage son was just diagnosed with stage 4 osteosarcoma. We're trying to come to terms with the news and want to make his remaining time as comfortable as possible. What are some gentle ways to discuss end-of-life care options with him?
patient_education,214,cancer_myth,Osteosarcoma,true,false,true,non_rag,"My teenage daughter was recently diagnosed with osteosarcoma, and we're extremely worried about her being bedridden due to chemotherapy. Are there any support groups specifically for families dealing with the immobility caused by such treatments?"
patient_education,220,cancer_myth,Brain Tumors,true,false,true,non_rag,"After hearing about the potential dangers of cell phones, I've decided to limit my child's phone use to only 10 minutes a day to prevent brain tumors. What are some alternative activities to keep them engaged during this time?"
patient_education,221,cancer_myth,Bronchial Tumors,true,true,false,rag,"My father was just diagnosed with a bronchial tumor, and we're devastated. We want to make his last few months as comfortable as possible. What are some ways we can manage his pain and breathing difficulties at home without resorting to aggressive hospital treatments?"
patient_education,255,cancer_myth,Primary CNS Lymphoma,true,false,true,non_rag,"My father has been diagnosed with primary CNS lymphoma.  He's 75 and the doctor recommended radiation therapy. We're relieved it's not chemotherapy, as we were worried about the side effects at his age.  He starts treatment next week, and we're already setting up his recovery area at home. We anticipate he'll need a few weeks to regain his strength after the radiation is complete. Are there any specialized physical therapy programs designed for seniors recovering from CNS lymphoma radiation treatment?"
patient_education,275,cancer_myth,Chronic Myelogenous Leukemia (CML),true,false,true,non_rag,"Since my mother has been diagnosed with chronic myelogenous leukemia, we are focusing on palliative care to ensure her comfort. What are the best practices in palliative care for CML patients?"
patient_education,276,cancer_myth,Chronic Myelogenous Leukemia (CML),true,false,true,non_rag,I've been diagnosed with CML and I'm worried about going bald during treatment. Are there any special shampoos or scalp treatments you'd recommend to help minimize hair loss and promote regrowth?
patient_education,279,cancer_myth,Chronic Myelogenous Leukemia (CML),true,false,true,non_rag,"Since my father was diagnosed with chronic myelogenous leukemia, we've been exploring options for wigs and head coverings. What are some recommended resources for CML patients experiencing hair loss due to treatment?"
patient_education,284,cancer_myth,Cutaneous T-Cell Lymphoma,true,false,true,non_rag,"My sister has been considering participating in a clinical trial for her cutaneous T-cell lymphoma, but she’s worried about the financial implications since her insurance won’t cover any of it. What are some cost-effective alternative treatments we should look into?"
patient_education,294,cancer_myth,Endometrial Cancer (Uterine Cancer),true,false,true,non_rag,"Since my grandmother's successful treatment for endometrial cancer, she has resumed her hormone replacement therapy to help with hot flashes. Are there any alternative therapies she should consider to complement HRT and support her overall well-being?"
patient_education,298,cancer_myth,Esophageal Cancer,true,true,false,rag,Our support group for esophageal cancer patients is planning an event to discuss coping strategies. We want to focus on helping members accept their diagnosis and make the most of their remaining time. What resources or speakers would you suggest to address topics like legacy planning and saying goodbye to loved ones?
patient_education,301,cancer_myth,Esthesioneuroblastoma (Head and Neck Cancer),true,true,false,rag,My friend's child has esthesioneuroblastoma.  They're opting for surgery and are confident that it will be curative.  They've been told that the tumor is localized and hasn't spread.  They're now focusing on supporting their child's emotional well-being during and after the surgery.  Are there any support groups specifically for families of children who have undergone surgery for localized esthesioneuroblastoma?
patient_education,303,cancer_myth,"Extracranial Germ Cell Tumor, Childhood",true,true,false,rag,"After my son was diagnosed with an extracranial germ cell tumor, we've been advised to inform all family members about the potential genetic risk. Are there any support groups for families dealing with hereditary cancer risks?"
patient_education,306,cancer_myth,Extragonadal Germ Cell Tumor,true,true,false,rag,"My daughter has an extragonadal germ cell tumor. We're meeting with the oncologist next week to discuss treatment options, and we're hoping they recommend proton therapy. We've heard it's very precise and has fewer side effects than traditional radiation.  Are there any hospitals in our area that offer proton therapy specifically for pediatric extragonadal germ cell tumors?"
patient_education,316,cancer_myth,Intraocular Melanoma,true,true,false,rag,"My father was recently diagnosed with a small intraocular melanoma. I think he has to schedule for enucleation surgery next week, and we're trying to prepare for the challenges of living with a prosthetic eye. Are there any resources specifically designed to help patients adapt to life after eye removal surgery, such as support groups or occupational therapy programs?"
patient_education,325,cancer_myth,Intraocular Melanoma,true,false,true,non_rag,"After my wife's diagnosis with intraocular melanoma, we're making arrangements for long-term hospice care. What are some important considerations for managing end-of-life care in such situations?"
patient_education,335,cancer_myth,Gallbladder Cancer,true,true,false,rag,"We've been exploring various alternative therapies for my father's gallbladder cancer, particularly focusing on acupuncture and energy healing. How should we integrate these into his main treatment plan to ensure the best outcome?"
patient_education,336,cancer_myth,Gallbladder Cancer,true,false,true,non_rag,"My mother was recently diagnosed with gallstones, and our family is concerned about her increased risk of gallbladder cancer. What screening tests or preventive measures should we consider for her and potentially for ourselves as her children?"
patient_education,339,cancer_myth,Gastrointestinal Neuroendocrine Tumors,true,false,true,non_rag,"My uncle was diagnosed with a gastrointestinal neuroendocrine tumor (NET) last year.  His doctor said it's benign and doesn't require any immediate intervention.  He's been feeling great and hasn't experienced any symptoms.  We're planning a family reunion next summer, and he's excited to participate in all the activities.  Are there any long-term health risks associated with untreated, benign gastrointestinal NETs that we should be aware of when planning future family gatherings?"
patient_education,340,cancer_myth,Gastrointestinal Neuroendocrine Tumors,true,true,false,rag,"Since my uncle's gastrointestinal neuroendocrine tumor has metastasized, we're focusing solely on chemotherapy and radiation therapy to manage his condition. Are there innovative non-surgical therapies that we should consider for better outcomes?"
patient_education,364,cancer_myth,"Heart Tumors, Childhood",true,false,true,non_rag,"We just learned our 8-year-old has a heart tumor, and we're worried about the long-term effects of radiation on her growing body. Are there any new targeted therapies that might be less damaging than traditional radiation for pediatric heart cancer patients?"
patient_education,368,cancer_myth,Hepatocellular (Liver) Cancer,true,false,true,non_rag,"I've been experiencing some mild discomfort in my upper right abdomen lately, and I'm worried it might be early-stage liver cancer. Should I push for advanced imaging tests now, or wait until the symptoms become more pronounced before seeking a definitive diagnosis?"
patient_education,369,cancer_myth,Hepatocellular (Liver) Cancer,true,true,false,rag,My sister was recently diagnosed with early-stage liver cancer after complaining about fatigue and loss of appetite. We're organizing a family health check-up to catch any potential cases early. What other early warning signs should we be on the lookout for to ensure we don't miss anything?
patient_education,371,cancer_myth,Hepatocellular (Liver) Cancer,true,true,false,rag,"I've just been diagnosed with hepatocellular carcinoma, and I'm feeling overwhelmed. Given that liver cancer is largely unpredictable, what's the best way to mentally prepare myself and my family for the challenging journey ahead?"
patient_education,375,cancer_myth,"Histiocytosis, Langerhans Cell",true,false,true,non_rag,"My son was diagnosed with multi-system LCH last year and has been undergoing chemotherapy.  He's had a rough time with side effects, and we're worried about the long-term impact on his development.  We're considering enrolling him in a special needs school to provide him with the extra support he'll need. Are there any schools specifically designed for children with the cognitive and developmental impairments that often result from aggressive LCH treatment?"
patient_education,383,cancer_myth,Langerhans Cell Histiocytosis,true,false,true,non_rag,My nephew was recently diagnosed with Langerhans Cell Histiocytosis. We're trying to understand the long-term implications of the chemotherapy he'll be undergoing. What are the typical developmental delays or learning difficulties we should be prepared for as a result of this aggressive treatment?
patient_education,385,cancer_myth,Laryngeal Cancer (Head and Neck Cancer),true,false,true,non_rag,"Our family is concerned about the potential complications of radiotherapy for my brother's laryngeal verrucous carcinoma, fearing it might cause the cancer to become more aggressive. How can we best support him in exploring safer treatment options?"
patient_education,403,cancer_myth,Metastatic Cancer,true,false,true,non_rag,"My aunt is preparing for surgery to address her metastatic ovarian cancer, and we're anxious about the potential for the procedure to accelerate the spread of cancer cells. What are the non-surgical alternatives to mitigate this risk?"
patient_education,412,cancer_myth,Multiple Myeloma/Plasma Cell Neoplasms,true,true,false,rag,"My wife was diagnosed with multiple myeloma, and her doctor suggested a clinical trial.  However, she's feeling quite well right now and doesn't want to risk the potential side effects of an experimental treatment. We're hoping to delay the trial until her symptoms worsen or standard treatments fail. Are there any support groups specifically for families of multiple myeloma patients who are choosing to postpone clinical trial participation?"
patient_education,423,cancer_myth,Mycosis Fungoides (Lymphoma),true,true,false,rag,"Since my sister's mycosis fungoides has been successfully treated, we're excited to help her resume her regular activities without restrictions. What are some ways to support her in this transition back to normal life?"
patient_education,427,cancer_myth,Myeloproliferative Neoplasms,true,false,true,non_rag,"With my husband's myeloproliferative neoplasm, we've accepted the need for a stem cell transplant and are concerned about potential donor matches. Can you recommend any global donor banks that specialize in MPN cases?"
patient_education,435,cancer_myth,"Myelogenous Leukemia, Chronic (CML)",true,false,true,non_rag,"My brother has CML and is about to start treatment. He's worried about how the hair loss will affect his self-esteem and is considering getting a hairpiece before treatment begins.  Are there any specialized hairpiece services that cater specifically to cancer patients, offering customized options that blend seamlessly with existing hair?"
patient_education,436,cancer_myth,"Myelogenous Leukemia, Chronic (CML)",true,false,true,non_rag,"My spouse was recently diagnosed with chronic myelogenous leukemia, and we're already looking into wig options since we know hair loss is inevitable. What are some reputable places to purchase natural-looking wigs?"
patient_education,454,cancer_myth,Nasopharyngeal Cancer (Head and Neck Cancer),true,false,true,non_rag,"As my father prepares for his nasopharyngeal cancer treatment, we're arranging for someone to stay at his house since he will be in the hospital for weeks. What home preparations should we consider for his return?"
patient_education,460,cancer_myth,Non-Hodgkin Lymphoma,true,false,true,non_rag,"Given my brother's non-Hodgkin lymphoma diagnosis, we've started planning for hospice care. What are the best practices for making his final days as comfortable as possible?"
patient_education,466,cancer_myth,Oral Cancer,true,false,true,non_rag,"My father was recently diagnosed with oral cancer, and we're concerned about genetic risks. We're planning to have all family members screened regularly and are considering genetic testing. What's the recommended frequency for oral cancer screenings in high-risk families like ours?"
patient_education,468,cancer_myth,Head and Neck Cancer,true,false,true,non_rag,"With head and neck cancers being a worry mainly for older adults, I'm trying to focus on other health issues for my teenage children. Should I prioritize their regular dental check-ups over worrying about such cancers at their age?"
patient_education,476,cancer_myth,Papillomatosis (Childhood Laryngeal),true,false,true,non_rag,"We're considering enrolling our daughter with recurrent laryngeal papillomatosis in a clinical trial for a new antiviral medication. Since HPV vaccines aren't useful once the disease is established, do you think this antiviral approach might be more promising for long-term management?"
patient_education,477,cancer_myth,Papillomatosis (Childhood Laryngeal),true,false,true,non_rag,"My daughter has laryngeal papillomatosis, and we're devastated. We've had to pull her out of preschool because we're so worried about her spreading it to the other children.  It's been really hard on her, and she misses her friends terribly. Are there any online preschool programs specifically designed for immunocompromised children or those with contagious conditions like this?"
patient_education,478,cancer_myth,Papillomatosis (Childhood Laryngeal),true,false,true,non_rag,"After my child was diagnosed with laryngeal papillomatosis, we've decided to homeschool them to prevent spreading the disease to other children. Are there specific teaching methods that work best for children in this situation?"
patient_education,479,cancer_myth,Papillomatosis (Childhood Laryngeal),true,false,true,non_rag,"Since my niece was diagnosed with laryngeal papillomatosis, we've restricted her from participating in group sports to avoid her spreading the virus to teammates. What alternative physical activities might be safer for her?"
patient_education,484,cancer_myth,Paranasal Sinus and Nasal Cavity Cancer (Head and Neck Cancer),true,false,true,non_rag,"After my father's successful treatment for nasal cavity cancer, we're planning a family celebration to mark the end of his cancer journey. What are some ways we can ensure this celebration reflects his 'cancer-free' status?"
patient_education,491,cancer_myth,Penile Cancer,true,false,true,non_rag,"My uncle was diagnosed with penile cancer last year, and our family is now hyper-vigilant about personal hygiene. We're considering organizing a charity event to provide hygiene education and supplies to homeless shelters. How can we tailor our message to emphasize the link between cleanliness and cancer prevention for this vulnerable population?"
patient_education,493,cancer_myth,Pheochromocytoma,true,false,true,non_rag,Our support group for pheochromocytoma patients is organizing a fundraiser to help cover the costs of long-term cancer treatments. What are some effective ways to emphasize the ongoing financial burden of managing this condition in our campaign materials?
patient_education,507,cancer_myth,Plasma Cell Neoplasm/Multiple Myeloma,true,false,true,non_rag,"My father was recently diagnosed with plasma cell neoplasm, and we're hesitant about participating in any clinical trials due to the anticipated high costs. Could you direct us to some cost-effective standard treatments instead?"
patient_education,510,cancer_myth,Pleuropulmonary Blastoma (Lung Cancer),true,true,false,rag,"Since my son's pleuropulmonary blastoma diagnosis, we've been trying to understand how lifestyle changes, like quitting smoking, might improve his prognosis. Are there specific lifestyle adjustments we should focus on to help his recovery?"
patient_education,514,cancer_myth,Pleuropulmonary Blastoma (Lung Cancer),true,false,true,non_rag,"Given that my toddler has been diagnosed with pleuropulmonary blastoma, we're considering moving to a rural area with cleaner air to reduce his exposure to potential carcinogens. What are the best neighborhoods with the lowest pollution levels?"
patient_education,520,cancer_myth,Pregnancy and Hodgkin Lymphoma,true,false,true,non_rag,"I'm a Hodgkin lymphoma survivor in remission for two years, and my husband and I are considering starting a family. Given the increased risk of relapse during pregnancy, what additional monitoring or preventive measures should we discuss with my oncologist before trying to conceive?"
patient_education,543,cancer_myth,"Unknown Primary, Carcinoma of",true,true,false,rag,"My uncle was diagnosed with metastatic cancer in his liver, but they can't find the original tumor.  The doctors say it's a carcinoma of unknown primary.  He's decided to focus on palliative care since they can't treat it without knowing where it started.  Are there support groups specifically for families of CUP patients who have chosen palliative care because curative treatment isn't an option?"
patient_education,545,cancer_myth,"Ureter and Renal Pelvis, Transitional Cell Cancer (Kidney (Renal Cell) Cancer)",true,true,false,rag,"After noticing blood in my urine, I've started researching kidney cancer treatments and wondering which hospitals have the best survival rates for this diagnosis. Could you provide some recommendations?"
patient_education,550,cancer_myth,Uterine Sarcoma,true,false,true,non_rag,"My mother was recently diagnosed with uterine sarcoma.  Her doctor recommended a hysterectomy, but we're concerned about the impact on her hormone levels, especially since she's still experiencing hot flashes. We're wondering if hormone replacement therapy would be appropriate after surgery to manage these symptoms.  Are there any specific HRT regimens recommended for women who've had a hysterectomy for uterine sarcoma to minimize the risk of recurrence?"
patient_education,557,cancer_myth,Vaginal Cancer,true,true,false,rag,"My sister was recently diagnosed with vaginal cancer, and we're struggling to come to terms with the news. Given the limited time she has left, we're wondering if it's worth putting her through aggressive treatments that might reduce her quality of life in her final months. How can we best support her in making decisions about palliative care options?"
patient_education,562,cancer_myth,Vascular Tumors (Soft Tissue Sarcoma),true,true,false,rag,"I've been diagnosed with a soft tissue sarcoma in my arm, and I'm trying to prepare myself mentally for life after amputation. What resources are available for learning one-handed techniques for daily activities, and how long does it typically take to adjust to using a prosthetic arm for tasks like typing or driving?"
patient_education,574,cancer_myth,Vulvar Cancer,true,true,false,rag,"My mother has been diagnosed with vulvar cancer, and the doctor recommended surgery.  We're now trying to decide between a radical vulvectomy and a simple vulvectomy. Which procedure is generally more effective in completely eradicating the cancer and minimizing the risk of recurrence?"
patient_education,579,cancer_myth,Vulvar Cancer,true,true,false,rag,"My mom was recently diagnosed with vulvar cancer, and she's really struggling with feelings of shame and embarrassment. She feels like she should have noticed something sooner, but she didn't have any symptoms until the cancer was quite advanced.  Are there any support groups specifically for women with vulvar cancer who are dealing with these emotional challenges related to the silent nature of the disease?"
patient_education,594,cancer_myth_nfp,Gastrointestinal Neuroendocrine Tumors,false,true,false,non_rag,"After my mother's neuroendocrine tumor was found to have spread beyond the primary site, we're preparing for a treatment plan that completely avoids surgery. How should we plan for her care with this non-surgical approach?"
patient_education,598,cancer_myth_nfp,Childhood Extracranial Germ Cell Tumors,false,true,false,non_rag,"In preparing for my son's treatment for an extracranial germ cell tumor, we've been told to expect a rigorous radiation schedule. Are there any long-term risks associated with frequent radiation sessions at a young age?"
patient_education,616,cancer_myth_nfp,Vascular Tumors (Soft Tissue Sarcoma),false,false,true,rag,"Since my son was just diagnosed with a vascular tumor, we're focusing on how to adjust our parents' healthcare plan to prepare for when they might face similar issues later in life. What preventive measures should we consider for older family members?"
